user_id,user_age,user_gender,member_level,register_days,device_type,city_tier,is_vip,total_order_num,month_order_avg,week_visit_cnt,cart_add_cnt,collect_goods_num,return_order_num,refund_times,cross_shop_order,promo_order_ratio,silence_days,total_consume,avg_order_price,max_single_order,min_single_order,discount_save_money,coupon_use_cnt,redbag_income,high_price_goods_ratio,low_price_goods_ratio,logistics_extra_cost,good_comment_cnt,bad_comment_cnt,live_watch_duration,short_video_click,consult_service_cnt,share_product_cnt,popup_click_rate,search_word_cnt,repurchase_label
5026,26.0,1.0,0.0,499.0,0.0,2.0,1.0,29.0,1.7434869739478958,13.0,51.0,12.0,1.0,0.0,4.0,0.3837834129794905,20.0,293.10455894433113,10.10705340818199,134.17819079019478,88.82895267172617,52.68570859991452,19.0,20.037409301701086,0.0,0.13444141777779195,15.879098944284321,1.0,0.0,140.9210174241431,1.0,1.0,13.0,0.33198520693792977,43.0,1
5027,29.0,1.0,0.0,627.0,2.0,2.0,0.0,14.0,0.6698564593301436,1.0,116.0,70.0,0.0,0.0,1.0,0.3736779750598268,186.0,277.7483009703508,19.83916293794199,490.74173770527716,13.869092208674145,401.7794688480543,4.0,2.9512294145365536,0.0,0.2923738633725709,20.927289458343324,3.0,1.0,568.2781866128104,9.0,0.0,1.0,0.13415457153006258,5.0,0
5028,54.0,0.0,0.0,502.0,1.0,1.0,0.0,5.0,0.298804780876494,1.0,27.0,5.0,2.0,0.0,9.0,0.6691809718086652,,276.6384503907446,55.32767901261312,433.80024784840333,4.396473326411031,36.177798140519286,13.0,55.82661291053871,0.07790364476559558,0.375552122256781,9.447634841985664,19.0,1.0,180.66619712840085,69.0,2.0,1.0,0.5372342735755173,54.0,1
5029,62.0,0.0,2.0,741.0,2.0,1.0,0.0,1.0,0.04048582995951417,5.0,14.0,,0.0,0.0,11.0,0.3554507573184814,96.0,409.81727440700854,409.816864590144,101.72284489965702,3.9290341553553394,262.02997001035794,42.0,49.906898189331606,0.053235561744887444,0.677058782406708,10.05947167504925,0.0,0.0,416.8432893091259,1.0,0.0,3.0,0.09972730700757637,189.0,1
5030,34.0,1.0,0.0,764.0,2.0,1.0,1.0,14.0,0.549738219895288,2.0,14.0,20.0,1.0,0.0,2.0,0.4829976231535655,50.0,8.713075064636566,0.6223624601624361,781.0877311470315,31.705062568823376,31.217060902618595,13.0,3.2028448932620712,0.0,0.5330947656528161,7.265488567360325,1.0,0.0,266.22762814800467,29.0,0.0,0.0,0.2167344032547402,19.0,1
5031,30.0,0.0,1.0,1611.0,1.0,4.0,0.0,76.0,1.4152700186219738,2.0,1.0,5.0,0.0,0.0,2.0,0.8305581406905181,250.0,40.307639127092806,0.5303636657464361,217.46071758129872,44.12130150790418,19.467898100542666,27.0,28.79582870141818,0.23309773491100125,0.7263221587750724,23.415387099392504,4.0,0.0,20.443947865421205,107.0,1.0,9.0,0.20046200809784773,29.0,1
5032,43.0,1.0,1.0,1215.0,2.0,1.0,0.0,17.0,0.41975308641975306,1.0,6.0,9.0,1.0,0.0,1.0,0.39623990001650755,92.0,248.8727594672159,14.63957322515545,261.6630535081304,22.55460957447305,29.20593400260366,2.0,7.84949447813091,0.2857664311250049,0.45384420658470864,8.984478711565298,5.0,1.0,37.07190691048828,8.0,0.0,5.0,0.271982074154378,1.0,0
5033,39.0,1.0,0.0,1735.0,2.0,1.0,0.0,32.0,0.5533141210374639,3.0,19.0,14.0,2.0,0.0,5.0,0.29826262627188116,54.0,540.506413828922,16.890824904315533,191.41283979275795,12.497369482919288,102.5898291273769,2.0,7.589440776692026,0.5084272214789605,0.35589799149749746,1.9985138415216817,0.0,0.0,192.38375172933223,0.0,1.0,0.0,0.16670121590050363,1.0,0
5034,23.0,0.0,3.0,675.0,3.0,3.0,0.0,24.0,1.0666666666666667,,0.0,20.0,2.0,0.0,3.0,0.6865940752704592,62.0,372.53931619013747,15.522470861152774,57.86918770831685,50.77033707402696,43.76699110405433,5.0,78.44145734089827,0.2980428363197034,0.29622720302502015,29.076364521360787,9.0,2.0,223.15368983974224,5.0,2.0,2.0,0.4005350373913311,10.0,0
5035,58.0,0.0,0.0,1675.0,2.0,2.0,0.0,4.0,0.07164179104477611,32.0,15.0,6.0,2.0,1.0,1.0,0.40170711341376675,207.0,6.369042883341121,1.5922603227701995,1486.3040359243932,8.584073231890962,10.642728070233238,2.0,32.43597773810428,0.43259684346205424,0.29302192627951684,15.438093091829831,0.0,0.0,79.78079830113738,37.0,1.0,3.0,0.11725685053889234,15.0,1
5036,24.0,1.0,1.0,49.0,2.0,2.0,0.0,8.0,,11.0,4.0,3.0,0.0,0.0,23.0,0.9187635703524972,337.0,38.968450208055444,4.871055667124972,282.0568782814174,29.885656808736087,696.4808470925077,12.0,16.74116134055584,0.5049524369733506,0.5785975847624463,2.369658591019165,8.0,0.0,18.996002577230026,93.0,0.0,1.0,0.5196786415397572,44.0,0
5037,62.0,1.0,0.0,1387.0,1.0,2.0,0.0,22.0,0.47584715212689255,9.0,93.0,7.0,0.0,1.0,16.0,0.19807246542357182,344.0,41.36179124398437,1.880081334722865,779.1178717589054,1.5420628506538965,253.3141944384035,17.0,7.554865570593586,0.1907351452230181,0.22008417804118857,5.7235603114400995,1.0,1.0,203.01867402444267,3.0,3.0,2.0,0.0,6.0,1
5038,48.0,0.0,0.0,627.0,0.0,2.0,1.0,1.0,0.04784688995215311,0.0,8.0,0.0,2.0,0.0,22.0,0.0,147.0,124.36960235206861,124.36947798259064,643.6121663971763,32.829607862537586,21.055529049881557,34.0,13.349905072575755,0.0,0.34413043928478826,17.26793179337684,0.0,2.0,24.583151982592543,2.0,0.0,1.0,0.31524759260922464,171.0,0
5039,48.0,1.0,0.0,680.0,2.0,2.0,0.0,17.0,0.75,4.0,8.0,8.0,0.0,0.0,0.0,0.3872786534101858,274.0,53.5759764942687,3.1515278436906384,336.2670587350587,3.1900143571247677,252.6077408197741,3.0,13.595090979888516,0.21347849472823704,0.30899712809444024,24.737964826290153,10.0,1.0,352.56311188738624,14.0,3.0,15.0,0.700701865789682,14.0,0
5040,34.0,1.0,1.0,1520.0,1.0,0.0,0.0,36.0,0.7105263157894737,2.0,10.0,15.0,1.0,0.0,10.0,0.6070628109372312,3.0,825.5956912477225,22.933213008736377,500.76775342225994,1.0878907279192396,94.70133144468372,2.0,31.16721436984407,0.5347051988153633,0.5222446790178763,8.174520114522252,0.0,2.0,70.31714596974322,58.0,1.0,1.0,0.28139236204380447,11.0,1
5041,18.0,1.0,2.0,277.0,0.0,3.0,0.0,7.0,0.7581227436823106,1.0,11.0,38.0,1.0,0.0,5.0,0.46612285372379436,132.0,936.0255035020299,133.71790996916,114.10235193751761,16.22583280989601,33.38764638540737,18.0,16.340115336429665,0.2297848784565726,0.9312488085291037,7.158295847376083,7.0,1.0,136.6436132472923,36.0,1.0,3.0,0.3582048417304448,14.0,1
5042,25.0,0.0,0.0,47.0,0.0,1.0,0.0,21.0,13.404255319148936,1.0,33.0,16.0,2.0,1.0,5.0,0.45549195509438933,101.0,332.6111865544431,15.838627176943616,28.06666653003128,27.620157119999583,,18.0,17.209323165436217,0.0,0.2172899789173866,9.442966279120899,9.0,0.0,93.54542611731642,24.0,0.0,8.0,0.2119532070266827,2.0,1
5043,55.0,0.0,0.0,1795.0,1.0,1.0,0.0,4.0,0.06685236768802229,9.0,7.0,0.0,0.0,0.0,1.0,0.7208481832914215,131.0,1116.4218726558145,279.105398387604,397.89075248257166,2.772290619366769,16.828610745329044,7.0,81.04179163797716,0.08299072863985088,0.7058074311623025,15.928029424801863,16.0,1.0,6.752740643732064,185.0,1.0,11.0,0.09702914145389674,24.0,1
5044,62.0,1.0,3.0,926.0,1.0,1.0,0.0,8.0,0.25917926565874727,2.0,12.0,27.0,2.0,0.0,1.0,0.21889416403577264,118.0,792.3102474819262,99.03876855539473,216.18121098551674,6.711022599706552,43.544050374600296,14.0,33.89585320220859,0.0,0.6905878446678386,13.367049571550819,7.0,1.0,34.82956385880205,26.0,1.0,5.0,0.2553538183207739,0.0,1
5045,57.0,1.0,0.0,216.0,,3.0,0.0,5.0,0.6944444444444444,1.0,33.0,30.0,1.0,0.0,2.0,0.3483152527069686,355.0,209.14182851145588,41.82835733661971,895.9520464320946,18.711819093016626,41.416828317962555,1.0,21.955392942459632,0.0,0.781874892226436,86.60592299845362,1.0,0.0,7.91397209585282,3.0,0.0,7.0,0.4248710197764248,2.0,0
5046,16.0,0.0,0.0,230.0,0.0,2.0,1.0,13.0,1.6956521739130435,2.0,12.0,2.0,1.0,0.0,3.0,0.5668727536275074,5.0,353.9730955249426,27.22869756124962,401.75113387329174,18.02855890966674,43.67248664060149,0.0,1.2661891168504182,0.35257427303774735,0.33110845319635585,65.6524710751979,12.0,0.0,495.13304726648823,48.0,1.0,2.0,0.01878863576440104,7.0,1
5047,44.0,1.0,0.0,1663.0,1.0,3.0,0.0,7.0,0.12627781118460615,6.0,28.0,3.0,1.0,0.0,2.0,0.44140786130737,138.0,38.54400151536938,5.506285144154891,35.16942270578245,11.162406173331117,35.721302596283536,5.0,207.61074970805936,0.33742333879824327,0.5298425718295766,12.581341017645878,1.0,0.0,5.207681487312052,7.0,0.0,4.0,0.010677149040235784,49.0,0
5048,65.0,1.0,0.0,323.0,0.0,3.0,1.0,1.0,0.09287925696594426,2.0,6.0,29.0,0.0,0.0,3.0,0.661383306963224,180.0,3.697211877889341,3.6972081806811605,88.45421885808616,25.513319556220637,29.647100531295862,6.0,25.042616059506667,0.40802141238456824,0.42854936723087905,7.6638100380025005,2.0,0.0,17.532978267808364,14.0,0.0,5.0,0.07121812824687127,11.0,0
5049,49.0,0.0,1.0,1445.0,1.0,0.0,0.0,3.0,0.06228373702422146,1.0,18.0,6.0,0.0,1.0,2.0,0.43093914048505344,321.0,129.07045304553313,43.02347000735437,356.34653882458946,8.908978043574795,4.2792983011834,5.0,33.05623715096247,0.0,0.349640328110301,68.52745413190257,1.0,1.0,7.118053883615384,54.0,0.0,6.0,0.0,92.0,0
5050,28.0,1.0,2.0,225.0,1.0,1.0,0.0,82.0,10.933333333333334,1.0,65.0,3.0,0.0,0.0,1.0,0.8168503172662926,172.0,1239.1963849505748,15.112150851688098,133.69653731337584,27.738073102386053,4.703577722747313,3.0,29.900436232077304,0.7156919060176467,0.5859525127321638,25.873751964911115,0.0,0.0,78.947574580712,211.0,1.0,6.0,0.1995364798350337,197.0,0
5051,16.0,1.0,0.0,1686.0,1.0,2.0,0.0,15.0,0.2669039145907473,12.0,26.0,2.0,1.0,0.0,4.0,0.4281511521298715,8.0,4.202181662813051,0.28014542551117505,210.54838013904407,8.384607011973294,57.87165600498965,15.0,52.28415261763424,0.3370569844489451,0.6338283286017722,0.49289143760881693,1.0,2.0,5.8656371021480345,10.0,1.0,2.0,0.36169911499926544,4.0,1
5052,49.0,0.0,1.0,1311.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,108.0,0.0,0.0,4.0,0.6862628964090207,8.0,53.099584088101366,53099584.08810137,,6.608335092377127,28.97615806835576,2.0,10.071305521884767,0.5754892419209061,0.8217356753322979,52.695970430370096,2.0,0.0,61.98866072130227,10.0,1.0,2.0,0.1835033773210425,9.0,1
5053,44.0,0.0,1.0,46.0,0.0,1.0,0.0,34.0,22.173913043478258,3.0,24.0,14.0,0.0,1.0,3.0,0.3618019011981205,282.0,177.07691869716604,5.208144514382987,369.991266306097,14.133199889126981,75.57787471155373,3.0,78.44471492955124,0.7082692473719052,0.4715347701612603,15.49771773628646,0.0,1.0,592.2232729747491,9.0,1.0,4.0,0.4331351377961642,3.0,0
5054,63.0,1.0,0.0,1038.0,1.0,3.0,0.0,2.0,0.057803468208092484,4.0,2.0,4.0,1.0,0.0,8.0,0.5911226641658153,40.0,1.3058421698646578,0.6529207584719496,493.9653075530136,29.931442490928145,196.4411767607266,8.0,12.377133652066265,0.3669575373563302,0.6101220357556298,8.44262512341334,14.0,0.0,16.64275435941512,41.0,1.0,9.0,0.3434367968085693,4.0,0
5055,62.0,0.0,0.0,633.0,1.0,3.0,0.0,23.0,1.0900473933649288,2.0,3.0,28.0,3.0,0.0,3.0,0.4170441256810352,151.0,24486.03501007988,1064.6101715421612,299.559945867882,2.891658631020734,218.7173062976002,13.0,8.883055381793174,0.42077042671314935,0.22819439040103112,8.583600417820387,5.0,1.0,117.1141380044995,19.0,1.0,9.0,0.2721477110232158,15.0,1
5056,28.0,0.0,1.0,375.0,0.0,2.0,0.0,37.0,2.96,1.0,22.0,5.0,0.0,0.0,4.0,0.38252634575273065,328.0,17.780308699230016,0.4805488707751661,142.82223470416048,34.18123062351596,23.00459851965173,5.0,40.97719888042624,0.43911715594622847,0.31614135526377796,40.80478567566026,0.0,0.0,163.50601634401207,15.0,0.0,2.0,0.15523813151024984,7.0,0
5057,63.0,1.0,0.0,703.0,0.0,3.0,0.0,9.0,0.3840682788051209,13.0,3.0,22.0,1.0,0.0,4.0,0.667966287515791,215.0,206.80375754885208,22.978192730073264,126.4090819101851,11.77323883798829,109.77522014417676,27.0,32.40874775291072,0.3908819533887373,0.3949658095281398,3.484807175025812,4.0,0.0,1916.5961552162198,4.0,1.0,4.0,0.2919780938294453,74.0,1
5058,64.0,1.0,0.0,987.0,2.0,2.0,0.0,2.0,0.060790273556231005,13.0,2.0,11.0,0.0,0.0,0.0,0.520080355760573,358.0,19.517453066831596,9.75872165405497,95.0035083753627,3.73640680874927,347.60807223728784,0.0,43.87109872903112,0.5836033681507908,0.25176194261449036,4.789251985910703,34.0,1.0,56.20855718288985,17.0,1.0,9.0,0.2569534864700684,3.0,0
5059,44.0,1.0,2.0,333.0,3.0,0.0,0.0,3.0,0.2702702702702703,5.0,11.0,4.0,0.0,0.0,8.0,0.37119643747693887,25.0,119.61394113867736,39.87130042245898,200.33180232920023,10.45951873927057,43.28709409658437,11.0,32.58348582539734,0.29775048965862067,0.8600537599236615,20.56320953350534,2.0,0.0,94.94307992835395,98.0,0.0,0.0,0.2476367522073788,14.0,0
5060,54.0,1.0,1.0,166.0,1.0,2.0,0.0,17.0,3.072289156626506,2.0,5.0,10.0,0.0,0.0,2.0,0.4073196350673213,172.0,1371.3792653350583,80.66936380386439,38.6355165731713,12.379846004971233,153.27826191551884,10.0,23.311588038859384,0.6772587304916134,0.4403451175817447,18.890495200390994,7.0,0.0,383.54398127503424,10.0,1.0,,0.0,0.0,1
5061,39.0,0.0,3.0,507.0,0.0,1.0,0.0,2.0,0.1183431952662722,5.0,1.0,10.0,1.0,0.0,6.0,0.6112255406149981,75.0,39.93974478711668,19.969862408627133,311.31438086639076,5.935609821855036,5.126184684242544,8.0,57.17385730773653,0.12271700747285022,0.6256368338578475,9.313076134614448,2.0,2.0,3.3892624591681506,11.0,0.0,0.0,0.17532738737834513,7.0,1
5062,41.0,0.0,0.0,117.0,0.0,1.0,0.0,3.0,0.7692307692307693,7.0,24.0,14.0,0.0,0.0,4.0,0.42481702939354926,47.0,430.9152493870745,143.63836858290196,77.29881660318017,65.46271768450201,31.896290983979604,2.0,9.031978145069273,0.5123860676935,0.6156576861357895,13.070779621083874,2.0,1.0,374.93612964902,13.0,2.0,1.0,0.0,8.0,1
5063,32.0,0.0,2.0,943.0,0.0,1.0,0.0,14.0,0.44538706256627786,4.0,43.0,35.0,0.0,0.0,1.0,0.04429821041975629,361.0,21.342172727772695,1.5244408002379926,77.38100981153659,15.148450005003903,131.35515551938704,17.0,28.11253574672824,0.8454579839829317,0.8433567053048249,9.141577070911172,6.0,0.0,6.361993802353274,72.0,0.0,5.0,0.28020223103535763,6.0,1
5064,22.0,0.0,1.0,636.0,0.0,4.0,0.0,3.0,0.14150943396226415,7.0,38.0,68.0,2.0,0.0,6.0,0.30106163528155216,192.0,283.52531371986805,94.50840640382054,109.42257304635297,6.501767653742883,50.285979327397186,1.0,9.405193705893993,0.5157849536609772,0.5158350643735337,31.536407552980133,5.0,0.0,85.30637932636157,50.0,1.0,0.0,0.20718603232102728,129.0,1
5065,28.0,1.0,3.0,1590.0,1.0,2.0,0.0,44.0,0.8301886792452831,3.0,3.0,9.0,3.0,1.0,1.0,0.28848303550695853,251.0,450.43831062897993,10.237234099812406,147.86768344647137,2.948746065428375,40.50055309695385,40.0,6.959199877918938,0.07354519903189927,0.4605499013580114,29.97282050010775,19.0,1.0,12.675926404400405,5.0,2.0,2.0,0.1067368502146056,39.0,1
5066,20.0,1.0,2.0,1463.0,1.0,3.0,0.0,2.0,0.04101161995898838,0.0,20.0,0.0,0.0,1.0,4.0,0.8263597058460553,152.0,286.8783435901562,143.43910007552805,1503.0022538086903,43.9457182473568,295.7250695117694,2.0,46.56922686634204,0.444511717652748,0.6221558978120825,9.50569963301741,13.0,0.0,102.35119205777055,1.0,1.0,1.0,0.0,6.0,0
5067,41.0,0.0,3.0,1328.0,0.0,1.0,0.0,0.0,0.0,4.0,6.0,15.0,1.0,1.0,2.0,0.29737357288666766,278.0,47.44369992822409,47443699.928224094,133.03294647307283,15.412981166495985,21.780060783824197,2.0,134.96394838293034,0.30790393201255795,0.5346123686943791,23.089689483498685,35.0,0.0,54.583698880517865,16.0,0.0,2.0,0.5807780396375648,84.0,0
5068,64.0,0.0,3.0,457.0,2.0,1.0,0.0,3.0,0.19693654266958427,9.0,2.0,4.0,2.0,0.0,8.0,0.5299566404269087,39.0,14.35247901373215,4.784158076524691,69.83433458397216,9.568314063256839,39.733106107846694,5.0,12.017853434769272,0.20629234352416953,0.4996037394767182,10.671612550585088,3.0,0.0,3.769751419714743,11.0,0.0,1.0,0.22902307623753715,125.0,1
5069,18.0,0.0,0.0,869.0,1.0,4.0,0.0,11.0,0.379746835443038,5.0,4.0,0.0,0.0,0.0,10.0,0.26875935835145454,,204.1324947943714,18.55749783971578,338.4504824394383,16.736692616692014,82.65982142681489,1.0,8.578922976968359,0.05975984813460347,0.6484001349385599,5.8152550979893025,6.0,1.0,24.915736014808466,10.0,0.0,2.0,0.0,26.0,0
5070,22.0,1.0,1.0,1295.0,1.0,2.0,0.0,22.0,0.5096525096525096,7.0,0.0,12.0,0.0,0.0,3.0,0.43166341412145554,327.0,84.07477229747997,3.8215803852681627,445.0899952595277,7.243532840190896,69.20524394737724,25.0,14.542044904179827,0.04694023305681799,0.7658397436042119,35.04319883113028,1.0,1.0,95.26588890163643,7.0,1.0,1.0,0.21746650228871356,8.0,0
5071,64.0,0.0,0.0,1735.0,3.0,4.0,0.0,4.0,0.06916426512968299,3.0,3.0,9.0,2.0,1.0,3.0,0.6788461894941719,149.0,270.6110524243602,67.65274619290349,380.102329246693,56.60207142968353,96.75140026434056,4.0,30.11296313170625,0.5815841152794489,0.830912408788397,15.09341769964168,3.0,0.0,5.078678737204916,6.0,0.0,0.0,0.32745300753432893,11.0,0
5072,54.0,0.0,1.0,216.0,1.0,0.0,0.0,5.0,0.6944444444444444,4.0,1.0,2.0,0.0,1.0,0.0,0.6238938585505076,81.0,2372.9999656771524,474.5998982154508,151.39165420479216,25.074911411351863,35.21333285297136,1.0,86.36027895109399,0.5947805992073174,0.4641218552203892,14.79682196687855,1.0,0.0,126.98528915516646,15.0,0.0,7.0,0.27042538930070614,16.0,1
5073,16.0,1.0,3.0,113.0,3.0,4.0,0.0,7.0,1.8584070796460177,5.0,15.0,1.0,1.0,1.0,2.0,0.7069319225611337,89.0,1731.7018198202888,247.38593891919285,77.37823059293399,37.64049631946188,5.949375778620447,15.0,102.36258804798778,0.42474501751862315,0.6593050208022628,53.87575300030622,4.0,0.0,8.840008500190152,7.0,1.0,1.0,0.0674232574006601,12.0,1
5074,64.0,0.0,0.0,1040.0,0.0,2.0,1.0,64.0,1.8461538461538463,34.0,17.0,27.0,1.0,0.0,2.0,0.37935505688677285,174.0,33.64243473708397,0.5256630345534521,41.164994729352635,9.051554596581934,68.02939621912088,4.0,10.643502514244492,0.09808935183445652,0.39080246161700555,5.540283389608163,4.0,0.0,141.36551194318102,2.0,0.0,3.0,0.2247778278955883,5.0,0
5075,32.0,0.0,1.0,216.0,0.0,1.0,1.0,12.0,1.6666666666666665,11.0,1.0,10.0,2.0,1.0,2.0,0.5394526949282863,92.0,669.2558833150222,55.77131896197527,909.442079704316,8.259774428314335,242.69091401131362,3.0,46.416164043224455,0.5543615277365603,0.5651927546755885,9.96652170952711,27.0,0.0,90.23697741718415,3.0,0.0,1.0,0.22645939584998384,8.0,0
5076,58.0,1.0,1.0,427.0,1.0,3.0,1.0,4.0,0.28103044496487123,10.0,35.0,2.0,1.0,0.0,5.0,0.12927280664112284,105.0,374.349956351686,93.58746569105507,292.3322671670488,,17.00563856054513,24.0,168.37598979705777,0.13545072331588962,0.5991490304599465,1.6762542108914797,5.0,0.0,238.39081438844525,4.0,2.0,1.0,0.20897159580805222,33.0,1
5077,40.0,0.0,0.0,1159.0,1.0,3.0,0.0,93.0,2.4072476272648835,6.0,5.0,12.0,1.0,1.0,3.0,0.5657439475114545,341.0,174.64400883131123,1.8778925478862223,63.56445312427268,19.044790910304897,70.01659624189193,11.0,9.606668787638679,0.0,0.5364416071835757,19.972341183090684,15.0,0.0,933.5450968487586,13.0,2.0,7.0,0.3629332970815698,2.0,1
5078,18.0,1.0,0.0,1067.0,0.0,0.0,0.0,8.0,0.2249297094657919,1.0,2.0,3.0,1.0,0.0,5.0,0.2127817230320779,312.0,436.45252046727984,54.5565582388402,339.93325584457244,22.11336915262107,5.524460581117129,25.0,38.2467786140668,0.1715228368319134,0.2752161114653543,21.41784021402004,18.0,0.0,7.009640851799143,7.0,0.0,3.0,0.042503485910145605,0.0,1
5079,30.0,0.0,0.0,764.0,1.0,4.0,0.0,0.0,0.0,17.0,1.0,10.0,0.0,0.0,1.0,0.33584537642152634,270.0,23.435692431858314,23435692.431858316,169.07469509388145,18.457008015998905,61.119583089926834,2.0,1.6025425556793524,0.4689761376858189,0.5339295345619176,117.7697598599699,0.0,2.0,33.37200948608349,7.0,1.0,2.0,0.13168139756814898,1.0,1
5080,44.0,0.0,0.0,284.0,0.0,3.0,0.0,1.0,0.1056338028169014,12.0,4.0,8.0,0.0,1.0,4.0,0.19797757829984575,131.0,451.2248248245019,451.2243736001284,,8.127303705289588,6.952651692419803,26.0,24.35688132722882,0.7647679459777716,0.6028707837198067,6.072284924702738,1.0,1.0,45.730501030442944,7.0,0.0,9.0,0.46904890249303616,2.0,0
5081,58.0,0.0,1.0,834.0,1.0,1.0,0.0,15.0,0.539568345323741,7.0,10.0,0.0,1.0,1.0,2.0,0.6393408958072664,287.0,316.823628197193,21.12157380504128,411.08672924856586,5.733984180232726,22.555514163539225,45.0,23.990991561355752,0.0,0.4128362455355991,13.501527976726425,4.0,0.0,24.63372338480186,8.0,0.0,1.0,0.25855486094667335,58.0,1
5082,47.0,1.0,0.0,1122.0,1.0,1.0,0.0,0.0,0.0,4.0,43.0,6.0,1.0,0.0,6.0,0.7436487574730888,138.0,248.6602223738687,248660222.3738687,521.7632697995118,6.020613310558174,6.7126012927768635,2.0,187.57110367441453,0.2328300703240211,0.5844805024504921,5.925810275673562,3.0,1.0,16.0239309313158,9.0,0.0,4.0,0.11042916557713378,31.0,0
5083,41.0,1.0,0.0,1084.0,1.0,2.0,0.0,14.0,0.3874538745387454,8.0,10.0,4.0,0.0,0.0,6.0,0.020702487414926196,5.0,115.03022763538051,8.216444244209734,514.7605996216643,11.9466000799208,9.246932094892175,3.0,24.57839920865755,0.19110155676156487,0.3560651643078214,10.291238716561846,2.0,0.0,133.187329047968,5.0,0.0,7.0,0.0,55.0,0
5084,31.0,1.0,3.0,230.0,1.0,1.0,1.0,3.0,0.3913043478260869,3.0,7.0,2.0,2.0,1.0,3.0,0.26341081766019214,136.0,27.599224272037247,9.199738357432963,9297.056477469234,13.595836817307923,24.525691691242493,1.0,5.731639835987078,0.2951590672103376,0.7450185521138173,7.074249646870967,16.0,0.0,8.833215287710889,9.0,1.0,1.0,0.48753855166315924,5.0,1
5085,40.0,1.0,1.0,1667.0,3.0,2.0,0.0,32.0,0.5758848230353929,10.0,25.0,1.0,,0.0,5.0,0.3501654279106474,146.0,620.8058747689078,19.40018298027265,79.33054771257923,41.51487648199799,17.742122861342928,31.0,12.622748362814518,0.0,0.24063544113592178,7.065042340129338,11.0,0.0,17.455422635770777,8.0,1.0,2.0,0.4048677918712469,13.0,1
5086,43.0,1.0,0.0,385.0,0.0,3.0,0.0,9.0,0.7012987012987013,2.0,14.0,4.0,4.0,0.0,0.0,0.0,325.0,86.59587427564333,9.621762739320065,126.5143298049575,18.88973312437395,34.53255738881432,18.0,21.90682385071669,0.4279516748828207,0.4374004656370351,7.7538968450081285,13.0,0.0,61.28877712341111,13.0,0.0,5.0,0.19052819759616224,8.0,0
5087,24.0,0.0,0.0,159.0,3.0,3.0,1.0,1.0,0.18867924528301888,0.0,1.0,4.0,1.0,0.0,9.0,0.640037575098725,254.0,124.75016974746727,124.75004499742228,418.8794625200039,25.18104437099831,142.46730155893238,4.0,199.4821617095986,0.2721911974875338,,25.87422600612404,1.0,1.0,21.865641403417232,13.0,0.0,4.0,0.20858440563271177,188.0,0
5088,16.0,0.0,1.0,824.0,0.0,2.0,0.0,23.0,0.8373786407766991,1.0,6.0,12.0,2.0,0.0,8.0,0.36273010286356894,248.0,376.17997266487595,16.355650274314158,1808.2097563746163,10.42617254809273,148.74460548995933,17.0,88.92357076162637,0.1956139266195257,0.8122482060092127,15.372106411413771,2.0,1.0,23.092844486559652,2.0,0.0,1.0,0.40520471988407214,11.0,1
5089,44.0,0.0,0.0,471.0,1.0,0.0,1.0,41.0,2.6114649681528666,5.0,5.0,5.0,0.0,0.0,13.0,0.06500349671694722,359.0,92.24298636024511,2.2498288807418594,372.8737793349755,29.957608959248407,87.56925204180645,4.0,39.95794717524756,0.0,0.4624286360212811,5.9269266742483655,5.0,1.0,252.90492346583812,3.0,1.0,12.0,0.3587028920811513,44.0,1
5090,37.0,0.0,1.0,1620.0,1.0,4.0,1.0,1.0,0.018518518518518517,3.0,9.0,6.0,1.0,1.0,1.0,0.47953952654648546,230.0,2816.6645663825325,2816.661749720783,653.8212488198852,5.971805117973231,57.85904657473078,7.0,26.20686915686991,0.6343997913360201,0.7182284175092012,16.34208088630922,1.0,0.0,21.032026404270365,8.0,2.0,1.0,0.38953825094315675,7.0,0
5091,31.0,0.0,1.0,208.0,2.0,1.0,0.0,3.0,0.43269230769230765,4.0,6.0,8.0,2.0,0.0,1.0,0.0390529094886814,180.0,48.48457057484799,16.161518137776618,541.4635653776579,22.3629531528426,38.99079067858216,20.0,267.73283611918333,0.6036924276309028,0.2557530224244319,16.05326792220628,3.0,0.0,123.34461008292999,15.0,1.0,5.0,0.0833053627090728,3.0,0
5092,56.0,0.0,0.0,174.0,1.0,1.0,0.0,14.0,2.413793103448276,1.0,4.0,3.0,1.0,1.0,1.0,0.33190519134878455,98.0,4137.220512151974,295.5157297597317,154.88508552505905,33.70626108342483,18.422625154451726,12.0,126.34997459018349,0.6295379109276789,0.6948806613834316,15.839134830968819,2.0,1.0,153.06989975728598,4.0,0.0,2.0,0.3945316077080877,1.0,1
5093,59.0,0.0,2.0,1105.0,2.0,3.0,0.0,18.0,0.48868778280542985,6.0,80.0,2.0,2.0,0.0,9.0,0.6866067612249391,183.0,339.83636928267674,18.879797244604415,236.5119855998071,7.117247691318472,47.13005555498022,2.0,47.631760148877696,0.5837382503327049,0.7538300429850557,27.572088628130416,9.0,1.0,38.19844774777372,26.0,0.0,3.0,0.6213010291861493,34.0,1
